code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority
16880,웅진,3040,9,41.72,29.64,6442152160,1,1,1,1,1,1,5.1_swing,all_fallback,3
170920,엘티씨,34000,7,54.9,19.72,12331800000,1,1,0,1,0,1,5.1_swing,all_fallback,3
174900,앱클론,78300,0,-12.12,38.58,22800881700,0,0,0,0,0,0,7.0_early,all_fallback,1
17670,SK텔레콤,78800,7,5.07,-3.31,101064309600,1,1,0,1,1,0,5.1_swing,all_fallback,3
178320,서진시스템,48000,10,4.58,20.15,238945104000,1,1,1,1,1,1,5.0_stable,all_fallback,4
178920,PI첨단소재,22700,7,16.47,11.27,9797978300,1,1,1,0,0,0,5.1_swing,all_fallback,3
1790,대한제당,2915,9,5.81,2.28,4305761075,1,1,1,1,1,1,5.1_swing,all_fallback,3
17940,E1,110800,9,15.42,3.17,9045268800,1,1,1,1,1,0,5.1_swing,all_fallback,3
17960,한국카본,49800,9,6.98,35.51,19865120400,1,1,0,1,1,1,5.0_stable,all_fallback,4
1800,오리온홀딩스,24850,8,3.11,0.2,3591073500,1,1,0,1,1,1,5.1_swing,all_fallback,3
18000,유니슨,1682,8,42.54,47.41,64857724888,1,1,1,0,1,1,5.1_swing,all_fallback,3
183300,코미코,120300,8,9.17,5.34,12669153900,1,1,0,1,0,1,5.0_stable,all_fallback,4
18670,SK가스,260000,7,11.11,9.94,23285080000,1,1,1,0,0,0,5.0_stable,all_fallback,4
192820,코스맥스,196100,9,10.67,-1.95,59793047100,1,1,1,1,1,1,5.1_swing,all_fallback,3
194480,데브시스터즈,40000,4,1.52,4.99,5167600000,0,0,0,0,0,0,6.0_force,all_fallback,2
195870,해성디에스,58500,0,10.59,-2.34,11239897500,0,0,0,0,0,0,7.0_early,all_fallback,1
195940,HK이노엔,52100,0,3.17,-8.44,9462558300,0,0,0,0,0,0,7.0_early,all_fallback,1
199820,제일일렉트릭,11840,7,16.42,10.45,13267347520,1,1,0,0,1,0,5.1_swing,all_fallback,3
20000,한섬,26800,9,13.8,27.62,4822820800,1,1,0,1,1,1,5.1_swing,all_fallback,3
200470,에이팩트,8650,9,12.78,7.59,18813602950,1,1,1,0,1,1,5.1_swing,all_fallback,3
200710,에이디테크놀로지,47700,7,-0.31,11.45,8443329300,1,1,0,0,1,0,5.1_swing,all_fallback,3
204620,글로벌텍스프리,4830,7,13.65,-6.21,10901314830,1,1,1,0,1,0,5.1_swing,all_fallback,3
210,DL,64900,9,41.55,32.18,57341421500,1,1,1,1,1,1,5.0_stable,all_fallback,4
21320,KCC건설,7590,9,18.41,6.45,4167585510,1,1,1,1,1,1,5.1_swing,all_fallback,3
213420,덕산네오룩스,47950,10,9.23,13.49,18767630000,1,1,1,1,1,1,5.0_stable,all_fallback,4
213500,한솔제지,8460,0,2.3,-4.41,4990579380,0,0,0,0,0,0,7.0_early,all_fallback,1
214270,FSN,2470,8,8.1,20.19,7300030660,1,1,1,0,0,1,5.1_swing,all_fallback,3
214390,경보제약,7150,0,28.83,18.18,10761093200,0,0,0,0,0,0,7.0_early,all_fallback,1
215200,메가스터디교육,47700,9,7.19,0.74,3413412000,1,1,1,1,1,1,5.1_swing,all_fallback,3
215600,신라젠,3590,8,5.12,-2.58,10310839000,1,1,1,0,1,1,5.0_stable,all_fallback,4
222800,심텍,62500,9,20.42,21.36,68298562500,1,1,1,1,1,1,5.0_stable,all_fallback,4
226590,엠디바이스,36200,7,38.17,70.75,21657808400,1,1,0,1,0,1,5.1_swing,all_fallback,3
226950,올릭스,186900,8,-4.64,42.35,137576342400,1,1,1,0,1,0,5.0_stable,all_fallback,4
229640,LS에코에너지,45150,0,-5.54,1.92,9581913600,0,0,0,0,0,0,7.0_early,all_fallback,1
230240,에치에프알,27000,7,-5.43,53.58,12369969000,1,1,0,0,1,0,5.0_stable,all_fallback,4
23160,태광,35700,10,16.48,14.06,67168479000,1,1,1,1,1,1,5.1_swing,all_fallback,3
234340,헥토파이낸셜,40000,7,2.96,50.94,31437120000,1,1,0,0,1,0,5.0_stable,all_fallback,4
23530,롯데쇼핑,113500,8,18.23,2.07,24652881000,1,1,1,1,1,1,5.0_stable,all_fallback,4
235980,메드팩토,5790,0,6.63,-4.3,7163885940,0,0,0,0,0,0,7.0_early,all_fallback,1
240810,원익IPS,125000,7,5.04,6.93,53435500000,1,1,0,0,1,0,5.0_stable,all_fallback,4
241560,두산밥캣,63100,0,4.47,-1.87,26257676800,0,0,0,0,0,0,7.0_early,all_fallback,1
241770,메카로,34750,0,27.99,38.17,4397751500,0,0,0,0,0,0,7.0_early,all_fallback,1
242040,나무기술,7240,0,47.15,92.04,19304830120,0,0,0,0,0,0,7.0_early,all_fallback,1
24880,케이피에프,6590,10,5.61,5.95,3493596240,1,1,1,1,1,1,5.1_swing,all_fallback,3
250,삼천당제약,907000,10,17.49,41.94,585111142000,1,1,1,1,1,1,5.1_swing,all_fallback,3
253590,네오셈,19100,7,-3.09,13.96,26313306000,1,1,0,0,1,0,5.0_stable,all_fallback,4
255220,SG,2845,0,-1.04,-9.25,10932714790,0,0,0,0,0,0,7.0_early,all_fallback,1
259630,엠플러스,13500,9,6.97,1.81,3425274000,1,1,1,1,1,1,5.1_swing,all_fallback,3
26150,특수건설,7010,9,5.41,-0.71,3754738260,1,1,1,1,1,1,5.1_swing,all_fallback,3
261780,차백신연구소,4080,7,29.94,54.84,145445810640,1,1,1,0,0,1,5.1_swing,all_fallback,3
265740,엔에프씨,9000,7,8.43,33.33,3682089000,1,1,0,0,1,0,5.1_swing,all_fallback,3
271560,오리온,137800,9,6.57,0.58,26445060200,1,1,1,1,1,1,5.1_swing,all_fallback,3
271940,일진하이솔루스,17500,7,-2.99,19.13,4314065000,1,1,1,0,0,0,5.1_swing,all_fallback,3
272110,케이엔제이,36400,7,-4.59,3.26,9935343600,1,1,1,0,0,0,5.1_swing,all_fallback,3
278470,에이피알,359500,8,4.96,25.92,151076280000,1,1,0,1,0,1,5.1_swing,all_fallback,3
28050,삼성E&A,35300,7,7.62,1.0,118505241700,1,1,1,0,1,0,5.0_stable,all_fallback,4
281820,케이씨텍,49550,8,10.6,3.88,8014316100,1,1,0,1,0,1,5.1_swing,all_fallback,3
282330,BGF리테일,124200,0,5.61,-9.34,6300541800,0,0,0,0,0,0,7.0_early,all_fallback,1
282720,금양그린파워,16570,7,9.23,27.27,26308139290,1,1,0,0,0,1,5.1_swing,all_fallback,3
289930,웨이비스,18690,7,4.82,1.69,6907001640,1,1,1,0,0,1,5.1_swing,all_fallback,3
290550,디케이티,21800,9,17.58,101.85,33825010800,1,1,0,1,1,1,5.1_swing,all_fallback,3
294870,HDC현대산업개발,24100,9,9.55,2.55,22340410800,1,1,1,1,1,1,5.1_swing,all_fallback,3
297090,씨에스베어링,8620,10,16.33,23.32,26163156780,1,1,1,1,1,1,5.1_swing,all_fallback,3
298020,효성티앤씨,367000,0,6.22,-8.36,14348599000,0,0,0,0,0,0,7.0_early,all_fallback,1
298040,효성중공업,2735000,0,5.48,11.5,91050885000,0,0,0,0,0,0,7.0_early,all_fallback,1
2990,금호건설,5630,10,11.71,7.85,8782214480,1,1,1,1,1,1,5.1_swing,all_fallback,3
3000,부광약품,5990,7,-1.64,9.31,12036893020,1,1,0,0,0,1,5.0_stable,all_fallback,4
3030,세아제강지주,201000,9,33.11,35.26,25783275000,1,1,1,1,1,1,5.1_swing,all_fallback,3
306200,세아제강,147900,10,6.86,12.47,5776530300,1,1,1,1,1,1,5.1_swing,all_fallback,3
306620,지아이에스,3330,0,20.0,27.34,8253135270,0,0,0,0,0,0,7.0_early,all_fallback,1
3070,코오롱글로벌,11970,10,16.44,18.28,8676741780,1,1,1,1,1,1,5.1_swing,all_fallback,3
307750,국전약품,4910,0,1.66,57.12,8410854550,0,0,0,0,0,0,7.0_early,all_fallback,1
308430,셀비온,30900,7,15.08,-21.57,11087105400,1,1,1,0,1,0,5.1_swing,all_fallback,3
314130,지놈앤컴퍼니,8960,9,3.94,21.9,4983498240,1,1,0,1,1,1,5.1_swing,all_fallback,3
3160,디아이,38750,9,21.09,6.02,24297606250,1,1,1,1,1,1,5.1_swing,all_fallback,3
316140,우리금융지주,33900,0,5.28,-13.96,205849376700,0,0,0,0,0,0,7.0_early,all_fallback,1
318060,그래피,50900,7,15.68,-1.55,25212042500,1,1,1,0,1,0,5.1_swing,all_fallback,3
319660,피에스케이,86400,8,34.79,37.58,37386489600,1,1,0,1,1,1,5.0_stable,all_fallback,4
31980,피에스케이홀딩스,111400,7,8.37,24.47,20893292800,1,1,0,0,1,0,5.0_stable,all_fallback,4
321370,센서뷰,3815,0,4.23,39.23,29411795910,0,0,0,0,0,0,7.0_early,all_fallback,1
321550,티움바이오,10070,9,31.63,61.64,17824846580,1,1,1,1,1,1,5.1_swing,all_fallback,3
32190,다우데이타,25900,7,7.69,-5.99,7343478800,1,1,1,0,1,0,5.1_swing,all_fallback,3
322000,HD현대에너지솔루션,131000,7,7.29,46.21,315121286000,1,1,0,0,0,1,5.0_stable,all_fallback,4
322310,오로스테크놀로지,33050,8,0.15,25.43,8488066250,1,1,0,1,0,1,5.1_swing,all_fallback,3
3240,태광산업,1289000,8,15.92,16.02,8503533000,1,1,1,0,1,0,5.1_swing,all_fallback,3
32500,케이엠더블유,32950,9,24.81,59.56,55646124750,1,1,1,1,1,1,5.0_stable,all_fallback,4
327260,RF머트리얼즈,73900,10,7.41,91.95,60138268100,1,1,1,1,1,1,5.0_stable,all_fallback,4
328130,루닛,36400,0,4.22,-8.42,10966555600,0,0,0,0,0,0,7.0_early,all_fallback,1
32820,우리기술,28400,8,16.16,119.31,718311174800,1,1,0,1,0,1,5.1_swing,all_fallback,3
330860,네패스아크,25000,9,38.05,17.37,39279950000,1,1,1,1,1,1,5.1_swing,all_fallback,3
33160,엠케이전자,18070,8,26.36,75.44,46493441410,1,1,1,0,1,1,5.0_stable,all_fallback,4
336260,두산퓨얼셀,41900,8,-9.01,14.17,106926495500,1,1,1,0,0,1,5.0_stable,all_fallback,4
336370,솔루스첨단소재,8670,7,2.85,-8.64,3927830790,1,1,1,0,1,0,5.1_swing,all_fallback,3
33640,네패스,21050,9,23.03,14.09,26089201600,1,1,1,1,1,1,5.0_stable,all_fallback,4
3380,하림지주,17700,10,14.94,6.37,175827304200,1,1,1,1,1,1,5.1_swing,all_fallback,3
338840,와이바이오로직스,34650,0,20.94,32.25,7085128050,0,0,0,0,0,0,7.0_early,all_fallback,1
34020,두산에너빌리티,109600,10,2.91,11.38,877786071200,1,1,1,1,1,1,5.1_swing,all_fallback,3
340360,다보링크,2215,8,20.64,51.3,5047083495,1,1,1,0,1,1,5.1_swing,all_fallback,3
3480,한진중공업홀딩스,5300,9,11.58,0.76,4752430500,1,1,1,1,1,1,5.1_swing,all_fallback,3
3490,대한항공,26350,7,8.44,3.74,96433648350,1,1,0,0,1,0,5.1_swing,all_fallback,3
3530,한화투자증권,7920,7,10.77,-17.15,129516282720,1,1,1,0,1,0,5.0_stable,all_fallback,4
353200,대덕전자,82800,9,30.81,38.93,202768340400,1,1,1,1,1,1,5.1_swing,all_fallback,3
355150,코스텍시스,24050,0,6.89,59.17,10089456000,0,0,0,0,0,0,7.0_early,all_fallback,1
356860,티엘비,78100,8,35.83,31.93,39814442800,1,1,1,1,0,1,5.0_stable,all_fallback,4
357880,SKAI,4650,0,-3.12,122.49,19908626250,0,0,0,0,0,0,7.0_early,all_fallback,1
36010,아비코전자,9390,9,18.71,6.7,4032629400,1,1,1,1,1,1,5.1_swing,all_fallback,3
361390,제노코,29600,0,3.5,-4.52,7452836000,0,0,0,0,0,0,7.0_early,all_fallback,1
36190,금화피에스시,38800,10,11.49,8.99,3772718000,1,1,1,1,1,1,5.1_swing,all_fallback,3
365270,큐라클,18430,7,-1.18,24.61,4876780730,1,1,0,0,1,0,5.1_swing,all_fallback,3
365330,에스와이스틸텍,3710,7,9.12,-6.08,5316352090,1,1,1,0,1,0,5.1_swing,all_fallback,3
36890,진성티이씨,17020,7,-3.84,5.0,3826572560,1,1,0,0,1,0,5.1_swing,all_fallback,3
36930,주성엔지니어링,72800,9,10.14,32.36,448123166400,1,1,1,0,1,1,5.0_stable,all_fallback,4
372320,큐로셀,49950,0,2.57,-3.38,7955786250,0,0,0,0,0,0,7.0_early,all_fallback,1
37350,성도이엔지,12390,7,14.19,63.89,6109199250,1,1,0,0,1,0,5.1_swing,all_fallback,3
375500,DL이앤씨,67400,9,37.41,34.26,217024360400,1,1,1,1,1,1,5.0_stable,all_fallback,4
376900,로킷헬스케어,130400,9,31.72,116.61,100883960000,1,1,1,1,1,1,5.0_stable,all_fallback,4
377300,카카오페이,64300,7,10.48,-0.62,60853455700,1,1,1,0,1,0,5.0_stable,all_fallback,4
382800,지앤비에스 에코,4680,9,30.36,21.09,10473077160,1,1,1,1,1,1,5.1_swing,all_fallback,3
38500,삼표시멘트,17370,7,-4.56,23.37,38135053350,1,1,0,0,1,0,5.0_stable,all_fallback,4
388050,지투파워,13500,10,12.97,36.64,120109068000,1,1,1,1,1,1,5.1_swing,all_fallback,3
388210,씨엠티엑스,151200,7,12.5,5.29,26040268800,1,1,0,0,1,0,5.1_swing,all_fallback,3
389030,지니너스,6270,8,18.3,101.28,3488402280,1,1,0,1,1,1,5.1_swing,all_fallback,3
389260,대명에너지,23350,10,15.88,13.35,39064293150,1,1,1,1,1,1,5.1_swing,all_fallback,3
389650,넥스트바이오메디컬,79300,10,9.83,7.31,10992328100,1,1,1,1,1,1,5.0_stable,all_fallback,4
3920,남양유업,54000,7,-3.4,4.65,3327156000,1,1,1,0,0,0,5.1_swing,all_fallback,3
39200,오스코텍,56000,7,-0.18,-1.06,26241712000,1,1,1,0,0,1,5.1_swing,all_fallback,3
393890,더블유씨피,13230,0,29.71,39.12,39982316850,0,0,0,0,0,0,7.0_early,all_fallback,1
394280,오픈엣지테크놀로지,16900,9,11.48,-0.29,10609228500,1,1,1,1,1,1,5.0_stable,all_fallback,4
39490,키움증권,460500,7,7.34,-5.54,88074309000,1,1,1,0,1,0,5.0_stable,all_fallback,4
395400,SK리츠,6310,10,5.52,12.68,5527225570,1,1,1,1,1,1,5.1_swing,all_fallback,3
39560,다산네트웍스,4990,10,12.51,26.33,28010277180,1,1,1,1,1,1,5.1_swing,all_fallback,3
396270,넥스트칩,4055,9,20.68,16.19,13537666160,1,1,1,1,1,1,5.1_swing,all_fallback,3
397030,에이프릴바이오,64500,0,-6.79,-8.12,60062916000,0,0,0,0,0,0,7.0_early,all_fallback,1
39860,나노엔텍,6190,7,0.32,32.12,37739526260,0,1,1,0,1,0,5.1_swing,all_fallback,3
4000,롯데정밀화학,52700,7,2.53,6.9,5024154500,1,1,0,0,0,1,5.1_swing,all_fallback,3
402490,그린리소스,14900,0,13.05,48.85,18629604100,0,0,0,0,0,0,7.0_early,all_fallback,1
403870,HPSP,51200,7,20.05,10.7,200800204800,1,1,0,1,0,1,5.1_swing,all_fallback,3
4140,동방,2930,7,11.2,9.74,7811561660,1,1,0,0,1,0,5.1_swing,all_fallback,3
41440,현대에버다임,8620,8,2.25,-4.01,3056195140,1,1,1,1,1,0,5.1_swing,all_fallback,3
4150,한솔홀딩스,3575,8,9.49,2.14,5398700450,1,1,1,0,1,1,5.1_swing,all_fallback,3
417200,LS머트리얼즈,25300,9,10.72,53.24,313957136900,1,1,1,0,1,1,5.0_stable,all_fallback,4
417500,제이아이테크,5910,7,21.73,62.36,8159322360,1,1,0,1,1,0,5.1_swing,all_fallback,3
417840,저스템,7250,0,1.54,4.77,9707844250,0,0,0,0,0,0,7.0_early,all_fallback,1
420770,기가비스,78700,8,8.85,30.3,5304930900,1,1,0,1,0,1,5.1_swing,all_fallback,3
42370,비츠로테크,11980,9,9.61,7.25,43214783120,1,1,1,0,1,1,5.0_stable,all_fallback,4
425040,티이엠씨,10880,8,14.29,7.3,21677105280,1,1,1,0,0,1,5.1_swing,all_fallback,3
425420,티에프이,67500,9,21.62,48.51,31643865000,1,1,1,1,1,1,5.0_stable,all_fallback,4
43260,성호전자,45000,7,-10.71,113.27,101546145000,1,1,0,0,1,0,5.0_stable,all_fallback,4
432720,퀄리타스반도체,14350,7,2.5,11.24,7553395150,1,1,0,0,1,0,5.1_swing,all_fallback,3
441270,파인엠텍,11560,10,4.9,7.74,21764613120,1,1,1,1,1,1,5.0_stable,all_fallback,4
443060,HD현대마린솔루션,182700,9,5.55,5.42,21544897500,1,1,0,1,1,1,5.0_stable,all_fallback,4
44490,태웅,57300,10,17.06,73.11,220194502800,1,1,1,1,1,1,5.1_swing,all_fallback,3
445680,큐리옥스바이오시스템즈,121700,0,31.28,8.66,108498592500,0,0,0,0,0,0,7.0_early,all_fallback,1
448900,한국피아이엠,120700,7,0.58,50.5,19093050200,1,1,0,0,1,0,5.0_stable,all_fallback,4
453450,그리드위즈,21800,8,15.22,20.38,34212680200,1,1,1,0,0,1,5.1_swing,all_fallback,3
456040,OCI,97800,10,13.19,12.54,9842885400,1,1,1,1,1,1,5.1_swing,all_fallback,3
457550,우진엔텍,30450,8,6.65,5.36,25183215750,1,1,1,0,1,0,5.1_swing,all_fallback,3
458870,씨어스테크놀로지,182900,9,13.89,22.1,60750417900,1,1,1,1,0,1,5.1_swing,all_fallback,3
460860,동국제강,9900,7,6.8,13.92,3389522400,1,1,0,0,1,0,5.1_swing,all_fallback,3
46120,오르비텍,13700,9,61.56,118.5,245053133000,1,1,1,1,1,1,5.0_stable,all_fallback,4
4690,삼천리,154400,8,10.52,-0.58,5954590400,1,1,1,1,1,0,5.1_swing,all_fallback,3
46970,우리로,2710,9,75.86,88.46,43890815830,1,1,1,1,1,1,5.1_swing,all_fallback,3
47040,대우건설,19110,9,55.11,140.98,1839299012460,1,1,1,1,1,1,5.0_stable,all_fallback,4
47050,포스코인터내셔널,77000,8,4.48,11.27,132738683000,1,1,1,0,1,0,5.0_stable,all_fallback,4
474610,RF시스템즈,9450,0,-6.44,29.99,10268918100,0,0,0,0,0,0,7.0_early,all_fallback,1
475150,SK이터닉스,59900,7,52.22,110.92,627431295400,1,1,1,0,0,1,5.0_stable,all_fallback,4
475230,엔알비,24750,7,2.27,3.34,6947003250,0,1,1,0,1,0,5.1_swing,all_fallback,3
475580,에이럭스,13130,7,15.07,38.07,20098340470,1,1,1,0,0,0,5.1_swing,all_fallback,3
475830,오름테라퓨틱,126300,0,-9.46,11.18,52983860400,0,0,0,0,0,0,7.0_early,all_fallback,1
475960,토모큐브,59300,7,8.61,7.23,9587327500,1,1,0,0,1,0,5.1_swing,all_fallback,3
483650,달바글로벌,158900,0,5.58,-7.24,11640855100,0,0,0,0,0,0,7.0_early,all_fallback,1
489500,엘케이켐,38700,7,11.69,-21.82,16986281400,1,1,1,0,1,0,5.1_swing,all_fallback,3
4960,한신공영,17730,9,37.87,35.34,19642783320,1,1,1,1,1,1,5.1_swing,all_fallback,3
5010,휴스틸,5500,10,10.11,22.63,13940536500,1,1,1,1,1,1,5.0_stable,all_fallback,4
50890,쏠리드,13120,8,2.9,38.98,298803657280,1,1,1,0,0,1,5.0_stable,all_fallback,4
5090,SGC에너지,62500,9,-1.26,35.72,24059187500,1,1,1,0,1,1,5.1_swing,all_fallback,3
51370,인터플렉스,13750,9,3.7,6.18,3819365000,1,1,0,1,1,1,5.1_swing,all_fallback,3
5160,동국산업,3145,9,10.54,7.89,3115974795,1,1,1,0,1,1,5.1_swing,all_fallback,3
51600,한전KPS,67500,10,12.13,8.87,89645737500,1,1,1,1,1,1,5.1_swing,all_fallback,3
52690,한전기술,175500,8,-1.24,15.77,120286998000,1,1,1,0,1,0,5.0_stable,all_fallback,4
53690,한미글로벌,27200,9,33.66,31.4,87260864000,1,1,1,1,1,1,5.1_swing,all_fallback,3
5440,현대지에프홀딩스,15630,7,7.05,7.79,8918384220,1,1,0,0,1,0,5.1_swing,all_fallback,3
54620,APS,9500,9,6.03,73.04,6700312000,1,1,0,1,1,1,5.1_swing,all_fallback,3
55550,신한지주,97900,8,7.82,-2.39,270283299000,1,1,1,1,1,0,5.1_swing,all_fallback,3
5680,삼영전자,15770,8,23.98,29.79,3129950750,1,1,1,1,0,1,5.1_swing,all_fallback,3
59120,아진엑스텍,7760,7,3.19,4.86,3209380800,1,1,0,0,1,0,5.1_swing,all_fallback,3
5935,삼성전자우,139200,7,3.96,4.27,994109049600,1,1,1,0,0,0,5.1_swing,all_fallback,3
5960,동부건설,10270,9,33.72,18.59,13997773790,1,1,1,1,1,1,5.1_swing,all_fallback,3
6120,SK디스커버리,62600,10,10.6,5.92,8031329600,1,1,1,1,1,1,5.1_swing,all_fallback,3
62040,산일전기,159200,7,13.23,8.82,36154160800,1,1,0,0,1,0,5.1_swing,all_fallback,3
6260,LS,303500,8,21.4,20.92,50760982000,1,1,0,1,1,1,5.0_stable,all_fallback,4
6360,GS건설,31800,9,38.26,42.28,302792890200,1,1,1,1,1,1,5.0_stable,all_fallback,4
64290,인텍플러스,17180,7,13.7,-0.64,10035473660,1,1,1,0,0,1,5.1_swing,all_fallback,3
64760,티씨케이,253000,9,8.82,17.13,24101792000,1,1,0,1,1,1,5.1_swing,all_fallback,3
670,영풍,60200,7,15.33,1.35,7407730400,1,1,1,0,1,0,5.1_swing,all_fallback,3
6910,보성파워텍,12850,9,10.59,31.66,278414871950,1,1,1,0,1,1,5.1_swing,all_fallback,3
69540,빛과전자,2190,9,54.66,101.1,108980118090,1,1,1,1,1,1,5.1_swing,all_fallback,3
71055,한국금융지주우,172000,7,6.24,-5.81,48780748000,1,1,1,0,1,0,5.0_stable,all_fallback,4
71320,지역난방공사,93100,7,8.0,1.64,3406156600,1,0,0,1,1,1,5.1_swing,all_fallback,3
720,현대건설,164000,7,-0.24,31.94,291930168000,1,1,0,0,0,1,5.0_stable,all_fallback,4
7340,DN오토모티브,39750,8,44.02,27.4,14443520250,1,1,0,1,1,1,5.0_stable,all_fallback,4
73490,이노와이어리스,42350,7,-3.86,18.79,10105895800,1,1,0,0,1,0,5.0_stable,all_fallback,4
7660,이수페타시스,126800,7,18.39,24.68,162557726800,1,1,0,1,0,1,5.1_swing,all_fallback,3
7810,코리아써키트,64600,9,25.68,11.57,33854276000,1,1,1,1,1,1,5.0_stable,all_fallback,4
78350,한양디지텍,27200,7,7.94,6.88,5541048000,1,1,0,1,0,0,5.1_swing,all_fallback,3
78520,에이블씨엔씨,12840,9,17.05,8.72,4055231520,1,1,1,1,0,1,5.1_swing,all_fallback,3
78600,대주전자재료,126200,9,15.04,33.26,73186156400,1,1,0,1,1,1,5.1_swing,all_fallback,3
78930,GS,69000,7,8.15,-5.74,38898957000,1,1,1,0,1,0,5.0_stable,all_fallback,4
79900,전진건설로봇,57600,8,1.95,-4.64,9371808000,1,1,1,1,1,0,5.1_swing,all_fallback,3
82640,동양생명,9100,9,13.33,24.32,5302570000,1,1,0,1,1,1,5.1_swing,all_fallback,3
82920,비츠로셀,30150,7,15.52,46.72,38912645250,1,1,1,0,0,0,5.1_swing,all_fallback,3
83650,비에이치아이,109500,9,5.69,31.93,63813096000,1,1,0,1,1,1,5.1_swing,all_fallback,3
86670,비엠티,14140,10,3.21,4.9,3147860940,1,1,1,1,1,1,5.1_swing,all_fallback,3
8700,아남전자,1774,7,47.96,34.39,69951949336,1,1,1,0,0,1,5.1_swing,all_fallback,3
87010,펩트론,346000,9,16.11,23.57,95585614000,1,1,0,1,1,1,5.1_swing,all_fallback,3
8830,대동기어,21750,7,2.11,-14.03,24960017250,1,1,1,0,1,0,5.1_swing,all_fallback,3
88800,에이스테크,3465,7,-3.75,15.5,4587413985,1,1,0,0,1,0,5.1_swing,all_fallback,3
88980,맥쿼리인프라,11510,7,0.96,-0.52,20523504020,1,1,0,1,1,1,5.1_swing,all_fallback,3
8970,KBI동양철관,1864,9,8.12,0.0,8293405728,1,1,1,1,1,1,5.1_swing,all_fallback,3
89970,브이엠,47650,7,23.13,39.74,24342812550,1,1,0,1,0,1,5.1_swing,all_fallback,3
89980,상아프론테크,25750,8,12.45,8.88,6385768250,1,1,0,1,1,0,5.1_swing,all_fallback,3
90430,아모레퍼시픽,140800,7,7.48,-12.76,39693913600,1,1,1,0,1,0,5.1_swing,all_fallback,3
90460,비에이치,22150,9,19.92,8.85,27407191750,1,1,1,1,1,1,5.0_stable,all_fallback,4
9150,삼성전기,464500,8,15.98,29.75,298197852000,1,1,0,1,0,1,5.1_swing,all_fallback,3
9155,삼성전기우,183800,7,11.19,23.52,8673338200,1,1,0,0,0,1,5.1_swing,all_fallback,3
91580,상신이디피,18500,10,17.09,11.78,7324242500,1,1,1,1,1,1,5.1_swing,all_fallback,3
91700,파트론,8400,9,-2.1,8.81,5674846800,1,1,1,1,0,1,5.1_swing,all_fallback,3
92790,넥스틸,12570,10,6.8,6.98,6791558430,1,1,1,1,1,1,5.1_swing,all_fallback,3
9290,광동제약,9230,7,2.33,15.38,6221638410,1,1,0,0,1,0,5.1_swing,all_fallback,3
9410,태영건설,2010,10,9.72,14.46,6464346930,1,1,1,1,1,1,5.1_swing,all_fallback,3
9450,경동나비엔,66300,7,9.23,-1.63,4939416300,1,1,1,1,0,0,5.1_swing,all_fallback,3
94820,일진파워,18990,7,-0.63,-3.6,32674991580,1,1,1,0,1,0,5.1_swing,all_fallback,3
95340,ISC,247000,8,33.23,30.69,51907791000,1,1,0,1,1,1,5.0_stable,all_fallback,4
96350,대창솔루션,3730,9,54.13,66.52,21534222500,1,1,1,1,1,1,5.1_swing,all_fallback,3
97230,HJ중공업,28450,10,5.76,11.57,113775305400,1,1,1,1,1,1,5.0_stable,all_fallback,4
97950,CJ제일제당,212000,8,6.11,-4.72,27084908000,1,1,1,1,1,0,5.1_swing,all_fallback,3
98070,한텍,47900,10,13.11,25.39,25249527000,1,1,1,1,1,1,5.1_swing,all_fallback,3
9830,한화솔루션,51700,7,6.16,-11.62,742683993700,1,1,1,0,0,1,5.0_stable,all_fallback,4
9900,명신산업,10480,7,-5.42,12.45,3629926160,1,1,0,0,1,0,5.1_swing,all_fallback,3
